QueryID,Query,Actual Count,Estimated Count,Abs Diff,Exec Time (s),CPU Time (ns),Peak Mem (bytes)
23000,"select ref_0.sr_addr_sk as c0, ref_0.sr_return_quantity as c1, (select cp_catalog_number from main.catalog_page limit 1 offset 92) as c2, ref_0.sr_item_sk as c3, ref_0.sr_hdemo_sk as c4, ref_0.sr_return_amt as c5, ref_0.sr_ticket_number as c6, ref_0.sr_hdemo_sk as c7, 100 as c8 from main.store_returns as ref_0 where (ref_0.sr_store_sk is not NULL) or (cast(nullif(ref_0.sr_store_credit, ref_0.sr_return_tax) as INTEGER) is not NULL) limit 161",161,161,0,15.139634302,411239053,0
23002,select (select sr_cdemo_sk from main.store_returns limit 1 offset 6) as c0 from main.customer_address as ref_0 where (select cs_item_sk from main.catalog_sales limit 1 offset 4) is not NULL limit 59,59,59,0,0.252735746,494988412,0
23045,select ref_0.ca_county as c0 from main.customer_address as ref_0 where ref_0.ca_state is NULL limit 25,25,25,0,0.064995761,18248887,0
23383,"select ref_0.sr_returned_date_sk as c0, ref_0.sr_addr_sk as c1, 56 as c2 from main.store_returns as ref_0 where 3 is NULL",0,0,0,0.024050409,1100511,0
23516,"select subq_0.c0 as c0, subq_0.c0 as c1, subq_0.c2 as c2, subq_0.c2 as c3, subq_0.c2 as c4, subq_0.c0 as c5, subq_0.c5 as c6, cast(nullif(subq_0.c3, subq_0.c4) as INTEGER) as c7, subq_0.c5 as c8, (select d_current_day from main.date_dim limit 1 offset 3) as c9, subq_0.c4 as c10, subq_0.c3 as c11, subq_0.c5 as c12 from (select ref_0.wr_return_quantity as c0, ref_0.wr_returned_time_sk as c1, ref_0.wr_return_quantity as c2, ref_0.wr_fee as c3, (select inv_warehouse_sk from main.inventory limit 1 offset 3) as c4, ref_0.wr_refunded_hdemo_sk as c5, ref_0.wr_refunded_cdemo_sk as c6 from main.web_returns as ref_0 where ref_0.wr_refunded_cdemo_sk is not NULL limit 101) as subq_0 where subq_0.c2 is not NULL limit 82",82,82,0,30.144196408,418415465,0
23702,"select ref_0.c_current_hdemo_sk as c0, ref_0.c_first_sales_date_sk as c1, ref_0.c_salutation as c2 from main.customer as ref_0 where ref_0.c_birth_country is not NULL limit 103",103,103,0,0.069452897,18314942,0
23753,"select ref_0.ca_zip as c0, ref_0.ca_gmt_offset as c1, case when ref_0.ca_location_type is not NULL then ref_0.ca_street_number else ref_0.ca_street_number end as c2 from main.customer_address as ref_0 where ref_0.ca_gmt_offset is NULL limit 119",119,119,0,0.063622006,17371130,0
23824,"select ref_0.ca_street_name as c0, 72 as c1, ref_0.ca_street_name as c2 from main.customer_address as ref_0 where ref_0.ca_city is NULL limit 112",112,112,0,0.059655258,12631866,0
23950,select ref_0.ca_city as c0 from main.customer_address as ref_0 where ref_0.ca_location_type is not NULL limit 44,44,44,0,0.058268737,11553107,0
24018,"select ref_0.wr_item_sk as c0, ref_0.wr_reversed_charge as c1, ref_0.wr_account_credit as c2, cast(coalesce(cast(coalesce(ref_0.wr_refunded_hdemo_sk, ref_0.wr_return_quantity) as INTEGER), ref_0.wr_return_amt) as INTEGER) as c3 from main.web_returns as ref_0 where ref_0.wr_return_quantity is not NULL limit 92",92,92,0,0.124753817,407464893,0
24141,select (select c_birth_day from main.customer limit 1 offset 22) as c0 from main.call_center as ref_0 where ref_0.cc_call_center_sk is not NULL limit 103,30,30,0,0.062973963,11153818,0
24216,"select (select cd_dep_employed_count from main.customer_demographics limit 1 offset 4) as c0, ref_0.ws_ship_mode_sk as c1, ref_0.ws_bill_hdemo_sk as c2 from main.web_sales as ref_0 where 100 is not NULL limit 10",10,10,0,30.141103311,318289338,0
24434,"select ref_0.wr_refunded_hdemo_sk as c0, ref_0.wr_return_tax as c1, 45 as c2 from main.web_returns as ref_0 where ref_0.wr_order_number is not NULL limit 28",28,28,0,0.115913914,396996979,0
24677,select ref_0.inv_date_sk as c0 from main.inventory as ref_0 where ref_0.inv_warehouse_sk is not NULL limit 116,116,116,0,0.158278115,647680728,0
24751,"select ref_0.cr_call_center_sk as c0, (select inv_quantity_on_hand from main.inventory limit 1 offset 6) as c1, ref_0.cr_order_number as c2, ref_0.cr_warehouse_sk as c3, ref_0.cr_return_quantity as c4, ref_0.cr_returning_addr_sk as c5, ref_0.cr_store_credit as c6, ref_0.cr_return_amount as c7 from main.catalog_returns as ref_0 where ref_0.cr_refunded_addr_sk is NULL limit 124",124,124,0,30.138585827,539856136,0
24975,"select cast(nullif(ref_0.cp_start_date_sk, ref_0.cp_catalog_page_number) as INTEGER) as c0, ref_0.cp_start_date_sk as c1 from main.catalog_page as ref_0 where ref_0.cp_catalog_number is not NULL",20400,20400,0,0.068503073,25870506,0
25247,select ref_0.cr_refunded_addr_sk as c0 from main.catalog_returns as ref_0 where ref_0.cr_returning_customer_sk is NULL limit 103,103,103,0,0.120335175,517529815,0
25329,"select cast(coalesce(ref_0.ws_ext_tax, ref_0.ws_net_profit) as INTEGER) as c0, ref_0.ws_net_paid_inc_tax as c1, ref_0.ws_bill_cdemo_sk as c2, ref_0.ws_warehouse_sk as c3 from main.web_sales as ref_0 where ref_0.ws_bill_addr_sk is not NULL limit 88",88,88,0,0.120449833,385110767,0
25342,"select subq_0.c0 as c0, subq_0.c0 as c1, subq_0.c0 as c2, subq_0.c0 as c3, subq_0.c0 as c4, cast(coalesce(subq_0.c0, subq_0.c0) as INTEGER) as c5, subq_0.c0 as c6, subq_0.c0 as c7, subq_0.c0 as c8, subq_0.c0 as c9, subq_0.c0 as c10, subq_0.c0 as c11, subq_0.c0 as c12, subq_0.c0 as c13, subq_0.c0 as c14, subq_0.c0 as c15, subq_0.c0 as c16, cast(nullif(subq_0.c0, subq_0.c0) as INTEGER) as c17, subq_0.c0 as c18, subq_0.c0 as c19, subq_0.c0 as c20, 47 as c21, subq_0.c0 as c22, subq_0.c0 as c23 from (select ref_0.d_month_seq as c0 from main.date_dim as ref_0 where ref_0.d_day_name is not NULL limit 168) as subq_0 where ((subq_0.c0 is NULL) and (31 is NULL)) and (subq_0.c0 is not NULL)",0,0,0,0.027241425,811542,0
25507,"select (select d_dow from main.date_dim limit 1 offset 6) as c0, (select cr_returned_date_sk from main.catalog_returns limit 1 offset 40) as c1 from main.customer as ref_0 where ref_0.c_first_sales_date_sk is NULL limit 46",46,46,0,0.088260453,27668582,0
25543,"select ref_0.sr_cdemo_sk as c0, (select d_day_name from main.date_dim limit 1 offset 26) as c1 from main.store_returns as ref_0 where ref_0.sr_refunded_cash is NULL limit 129",129,129,0,15.116921347,530979265,0
25710,"select ref_0.ca_gmt_offset as c0, ref_0.ca_city as c1, ref_0.ca_street_number as c2, case when ref_0.ca_location_type is NULL then ref_0.ca_street_name else ref_0.ca_street_name end as c3, ref_0.ca_address_sk as c4, ref_0.ca_gmt_offset as c5, ref_0.ca_street_number as c6, ref_0.ca_location_type as c7, ref_0.ca_gmt_offset as c8, ref_0.ca_gmt_offset as c9, ref_0.ca_street_type as c10, ref_0.ca_street_number as c11, ref_0.ca_address_id as c12, (select d_fy_week_seq from main.date_dim limit 1 offset 4) as c13 from main.customer_address as ref_0 where ref_0.ca_location_type is not NULL limit 49",49,49,0,0.078321531,11219832,0
25803,"select ref_0.ws_sales_price as c0, ref_0.ws_net_paid_inc_ship_tax as c1, ref_0.ws_bill_addr_sk as c2, ref_0.ws_ext_ship_cost as c3, ref_0.ws_promo_sk as c4, ref_0.ws_ship_date_sk as c5, ref_0.ws_ship_date_sk as c6 from main.web_sales as ref_0 where ref_0.ws_coupon_amt is not NULL limit 116",116,116,0,15.128057878,367536698,0
25827,"select subq_0.c0 as c0, subq_0.c0 as c1, subq_0.c0 as c2, subq_0.c0 as c3, subq_0.c1 as c4, subq_0.c1 as c5, 34 as c6, subq_0.c0 as c7, subq_0.c1 as c8, subq_0.c1 as c9 from (select ref_0.d_current_week as c0, ref_0.d_first_dom as c1 from main.date_dim as ref_0 where 8 is NULL) as subq_0 where subq_0.c1 is not NULL limit 189",0,0,0,0.027873419,945795,0
25933,"select ref_0.cp_department as c0, ref_0.cp_start_date_sk as c1 from main.catalog_page as ref_0 where ref_0.cp_type is not NULL limit 108",108,108,0,0.065684208,18959482,0
26090,"select ref_0.wr_refunded_addr_sk as c0, ref_0.wr_return_amt as c1, ref_0.wr_refunded_customer_sk as c2, ref_0.wr_returning_cdemo_sk as c3, ref_0.wr_refunded_hdemo_sk as c4, ref_0.wr_refunded_cash as c5, ref_0.wr_returning_customer_sk as c6, (select cd_purchase_estimate from main.customer_demographics limit 1 offset 1) as c7 from main.web_returns as ref_0 where ref_0.wr_refunded_cash is not NULL limit 96",96,96,0,15.139820822,402250359,0
26341,"select ref_0.inv_quantity_on_hand as c0, ref_0.inv_warehouse_sk as c1, ref_0.inv_quantity_on_hand as c2, ref_0.inv_quantity_on_hand as c3, ref_0.inv_quantity_on_hand as c4 from main.inventory as ref_0 where ref_0.inv_warehouse_sk is not NULL limit 103",103,103,0,1.118295173,639877496,0
26354,"select ref_0.sr_returned_date_sk as c0, ref_0.sr_return_ship_cost as c1, ref_0.sr_return_amt as c2 from main.store_returns as ref_0 where ref_0.sr_return_time_sk is not NULL limit 62",62,62,0,1.104162218,471052102,0
26713,"select case when (ref_0.cr_returning_hdemo_sk is not NULL) and (((select cr_refunded_customer_sk from main.catalog_returns limit 1 offset 6) is not NULL) and ((ref_0.cr_fee is not NULL) or (ref_0.cr_refunded_cash is not NULL))) then ref_0.cr_refunded_cdemo_sk else ref_0.cr_refunded_cdemo_sk end as c0, ref_0.cr_catalog_page_sk as c1, ref_0.cr_returning_addr_sk as c2, ref_0.cr_returning_customer_sk as c3, ref_0.cr_fee as c4 from main.catalog_returns as ref_0 where ref_0.cr_refunded_cash is not NULL limit 70",70,70,0,0.17655603,481658817,0
26748,select ref_0.cs_ship_date_sk as c0 from main.catalog_sales as ref_0 where ref_0.cs_ship_cdemo_sk is NULL limit 121,121,121,0,15.259911683,3468023658,0
26749,"select ref_0.ca_address_id as c0, ref_0.ca_country as c1, ref_0.ca_country as c2, ref_0.ca_zip as c3, ref_0.ca_street_type as c4, ref_0.ca_street_number as c5 from main.customer_address as ref_0 where (ref_0.ca_street_type is NULL) or ((select ca_street_number from main.customer_address limit 1 offset 2) is not NULL)",1000000,1000000,0,0.128049351,61517827,0
26814,select ref_0.sr_return_amt as c0 from main.store_returns as ref_0 where ref_0.sr_customer_sk is not NULL limit 117,117,117,0,0.14084116,491093446,0
27037,"select ref_0.sr_return_ship_cost as c0, ref_0.sr_hdemo_sk as c1, ref_0.sr_store_sk as c2, ref_0.sr_reason_sk as c3, ref_0.sr_return_tax as c4 from main.store_returns as ref_0 where ref_0.sr_return_quantity is not NULL limit 119",119,119,0,0.142780473,467529789,0
27052,select ref_0.cd_demo_sk as c0 from main.customer_demographics as ref_0 where ref_0.cd_demo_sk is not NULL limit 71,71,71,0,0.053831312,10441819,0
27237,"select ref_0.cp_catalog_number as c0, ref_0.cp_catalog_page_sk as c1 from main.catalog_page as ref_0 where ref_0.cp_catalog_page_id is not NULL limit 115",115,115,0,0.064388377,18458251,0
27263,select ref_0.cp_description as c0 from main.catalog_page as ref_0 where ref_0.cp_catalog_page_number is not NULL,20400,20400,0,0.064508534,9085740,0
27417,"select cast(nullif(subq_0.c2, subq_0.c13) as INTEGER) as c0, subq_0.c4 as c1, subq_0.c9 as c2, subq_0.c10 as c3, subq_0.c1 as c4, subq_0.c5 as c5, subq_0.c5 as c6, subq_0.c12 as c7, subq_0.c3 as c8, subq_0.c13 as c9, subq_0.c3 as c10, subq_0.c5 as c11, subq_0.c2 as c12 from (select (select sr_return_amt_inc_tax from main.store_returns limit 1 offset 1) as c0, ref_0.cs_bill_hdemo_sk as c1, ref_0.cs_bill_hdemo_sk as c2, ref_0.cs_wholesale_cost as c3, ref_0.cs_ship_addr_sk as c4, ref_0.cs_wholesale_cost as c5, cast(nullif(ref_0.cs_sold_date_sk, ref_0.cs_ship_mode_sk) as INTEGER) as c6, ref_0.cs_bill_hdemo_sk as c7, ref_0.cs_bill_hdemo_sk as c8, ref_0.cs_ext_wholesale_cost as c9, ref_0.cs_net_paid_inc_tax as c10, ref_0.cs_bill_addr_sk as c11, ref_0.cs_sales_price as c12, ref_0.cs_warehouse_sk as c13 from main.catalog_sales as ref_0 where ref_0.cs_warehouse_sk is not NULL limit 117) as subq_0 where subq_0.c6 is not NULL limit 42",42,42,0,15.198905128,590196477,0
27517,"select distinct ref_0.cs_wholesale_cost as c0, ref_0.cs_ship_hdemo_sk as c1, ref_0.cs_quantity as c2, case when ref_0.cs_quantity is NULL then (select cs_bill_hdemo_sk from main.catalog_sales limit 1 offset 5) else (select cs_bill_hdemo_sk from main.catalog_sales limit 1 offset 5) end as c3, 26 as c4 from main.catalog_sales as ref_0 where ref_0.cs_ext_sales_price is not NULL limit 142",142,142,0,19.307306398,18660644670,4654628864
27554,"select ref_0.ws_net_paid as c0, ref_0.ws_bill_customer_sk as c1 from main.web_sales as ref_0 where ref_0.ws_web_site_sk is not NULL limit 106",106,106,0,15.139766706,392582026,0
27638,"select ref_0.ss_hdemo_sk as c0, ref_0.ss_sold_time_sk as c1, ref_0.ss_net_profit as c2 from main.store_sales as ref_0 where ref_0.ss_list_price is not NULL limit 106",106,106,0,7.261491759,578161342,0
27810,"select ref_0.wr_return_ship_cost as c0, (select cs_sales_price from main.catalog_sales limit 1 offset 5) as c1, (select cc_closed_date_sk from main.call_center limit 1 offset 4) as c2 from main.web_returns as ref_0 where cast(nullif(ref_0.wr_returning_cdemo_sk, ref_0.wr_order_number) as INTEGER) is not NULL limit 109",109,109,0,15.152063305,385085648,0
28135,"select subq_0.c0 as c0, subq_0.c0 as c1, ref_0.c_customer_sk as c2, subq_0.c0 as c3, 79 as c4, subq_0.c0 as c5, ref_0.c_customer_id as c6 from main.customer as ref_0, lateral (select ref_1.wr_order_number as c0 from main.web_returns as ref_1 where ref_1.wr_account_credit is not NULL limit 114) as subq_0 where ref_0.c_first_name is NULL limit 69",69,69,0,15.24877584,7673522721,0
28315,"select ref_0.sr_net_loss as c0, ref_0.sr_return_quantity as c1, ref_0.sr_return_ship_cost as c2, ref_1.cp_start_date_sk as c3, ref_1.cp_department as c4, ref_1.cp_catalog_number as c5 from main.store_returns as ref_0 inner join main.catalog_page as ref_1 on (ref_0.sr_customer_sk is NULL) where 37 is not NULL limit 165",165,165,0,15.166997173,551140548,0
28439,"select cast(coalesce(ref_0.inv_date_sk, ref_0.inv_warehouse_sk) as INTEGER) as c0, ref_0.inv_quantity_on_hand as c1, ref_0.inv_quantity_on_hand as c2, ref_0.inv_date_sk as c3, ref_0.inv_warehouse_sk as c4, ref_0.inv_warehouse_sk as c5, ref_0.inv_date_sk as c6 from main.inventory as ref_0 where cast(coalesce(ref_0.inv_date_sk, 84) as INTEGER) is NULL limit 85",0,0,0,0.025729162,817138,0
28492,select ref_0.cs_ship_customer_sk as c0 from main.catalog_sales as ref_0 where ref_0.cs_quantity is not NULL limit 51,51,51,0,0.17859228,544564868,0
28557,"select ref_0.cd_education_status as c0, ref_0.cd_education_status as c1 from main.customer_demographics as ref_0 where ref_0.cd_dep_employed_count is not NULL limit 124",124,124,0,0.059898248,14485347,0
28599,"select ref_0.cs_net_paid_inc_ship as c0, case when (select ws_order_number from main.web_sales limit 1 offset 4) is NULL then ref_0.cs_list_price else ref_0.cs_list_price end as c1, ref_0.cs_net_paid_inc_ship_tax as c2, ref_0.cs_catalog_page_sk as c3, ref_0.cs_net_paid_inc_ship_tax as c4, ref_0.cs_bill_hdemo_sk as c5 from main.catalog_sales as ref_0 where ref_0.cs_ship_customer_sk is NULL limit 89",89,89,0,15.203041179,2276200782,0
28624,"select subq_0.c0 as c0, subq_0.c1 as c1, subq_0.c1 as c2 from (select ref_0.sr_store_sk as c0, ref_0.sr_cdemo_sk as c1, ref_0.sr_returned_date_sk as c2, ref_0.sr_store_sk as c3, ref_0.sr_returned_date_sk as c4, case when ref_0.sr_return_tax is not NULL then ref_0.sr_cdemo_sk else ref_0.sr_cdemo_sk end as c5, ref_0.sr_cdemo_sk as c6 from main.store_returns as ref_0 where 29 is NULL) as subq_0 where subq_0.c0 is not NULL limit 52",0,0,0,0.025105454,785588,0
28776,"select ref_0.cp_catalog_page_sk as c0 from main.catalog_page as ref_0 where cast(coalesce((select cr_returning_cdemo_sk from main.catalog_returns limit 1 offset 1) , 99) as INTEGER) is not NULL",20400,20400,0,0.20159,11912414,0
243,"select ref_0.ws_quantity as c0, 43 as c1, ref_0.ws_ship_cdemo_sk as c2, ref_0.ws_promo_sk as c3, ref_0.ws_ship_date_sk as c4, ref_0.ws_bill_hdemo_sk as c5 from main.web_sales as ref_0 where ref_0.ws_order_number is NULL",0,71990942,71990942,15.247830266,1509747830,0
371,"select ref_0.inv_item_sk as c0, ref_0.inv_date_sk as c1, ref_0.inv_item_sk as c2, ref_0.inv_quantity_on_hand as c3, ref_0.inv_warehouse_sk as c4 from main.inventory as ref_0 where ((select ca_zip from main.customer_address limit 1 offset 3) is NULL) and (cast(coalesce(ref_0.inv_item_sk, 73) as INTEGER) is not NULL) limit 51",0,51,51,0.196018018,25559216,0
418,"select subq_0.c3 as c0 from (select ref_0.d_dom as c0, cast(coalesce(ref_0.d_fy_year, ref_0.d_same_day_ly) as INTEGER) as c1, ref_0.d_fy_week_seq as c2, ref_0.d_same_day_lq as c3 from main.date_dim as ref_0 where ref_0.d_current_day is not NULL limit 146) as subq_0 where subq_0.c3 is NULL",0,146,146,0.128162277,32311962,0
426,"select ref_0.cd_marital_status as c0, ref_0.cd_dep_employed_count as c1 from main.customer_demographics as ref_0 where ref_0.cd_credit_rating is NULL",0,1920800,1920800,0.102696213,24715146,0
516,"select ref_0.cr_item_sk as c0, ref_0.cr_fee as c1, ref_0.cr_reversed_charge as c2, ref_0.cr_refunded_addr_sk as c3, ref_0.cr_refunded_cdemo_sk as c4, ref_0.cr_return_amount as c5, ref_0.cr_returning_customer_sk as c6, ref_0.cr_refunded_customer_sk as c7, 12 as c8, ref_0.cr_store_credit as c9 from main.catalog_returns as ref_0 where ref_0.cr_item_sk is NULL limit 97",0,97,97,0.208092931,857649261,0
614,"select subq_0.c3 as c0, subq_0.c6 as c1, subq_0.c6 as c2, subq_0.c2 as c3, subq_0.c6 as c4, subq_0.c2 as c5 from (select ref_0.cs_call_center_sk as c0, ref_0.cs_bill_hdemo_sk as c1, ref_0.cs_ship_hdemo_sk as c2, ref_0.cs_ship_hdemo_sk as c3, ref_0.cs_sold_time_sk as c4, ref_0.cs_ship_mode_sk as c5, ref_0.cs_wholesale_cost as c6 from main.catalog_sales as ref_0 where ref_0.cs_promo_sk is NULL limit 94) as subq_0 where subq_0.c3 is NULL",43,94,51,15.288810975,3034293576,0
765,"select ref_0.ss_net_paid as c0, cast(coalesce(15, ref_0.ss_quantity) as INTEGER) as c1, ref_0.ss_cdemo_sk as c2, ref_0.ss_wholesale_cost as c3, ref_0.ss_net_paid_inc_tax as c4 from main.store_sales as ref_0 where (ref_0.ss_hdemo_sk is NULL) and ((select ss_ext_sales_price from main.store_sales limit 1 offset 4) is not NULL) limit 106",0,106,106,16.581126082,697972037,0
929,"select ref_0.cp_catalog_page_number as c0, ref_0.cp_description as c1 from main.catalog_page as ref_0 where ref_0.cp_catalog_number is NULL limit 73",0,73,73,0.099978189,20728423,0
1237,"select ref_0.ws_ship_cdemo_sk as c0, ref_0.ws_ext_discount_amt as c1, ref_0.ws_ext_discount_amt as c2, ref_0.ws_order_number as c3 from main.web_sales as ref_0 where ref_0.ws_ship_addr_sk is NULL limit 167",0,167,167,15.153614882,655993483,0
1559,"select ref_0.ca_country as c0, ref_0.ca_street_name as c1, ref_0.ca_suite_number as c2, ref_0.ca_county as c3, ref_0.ca_country as c4, case when ref_0.ca_state is NULL then ref_0.ca_location_type else ref_0.ca_location_type end as c5 from main.customer_address as ref_0 where ref_0.ca_gmt_offset is not NULL",956731,1000000,43269,0.102111101,38857511,0
1610,"select subq_0.c1 as c0, subq_0.c0 as c1, cast(coalesce(cast(nullif(subq_0.c0, subq_0.c1) as INTEGER), subq_0.c1) as INTEGER) as c2, subq_0.c0 as c3, subq_0.c1 as c4 from (select ref_0.cs_ship_hdemo_sk as c0, ref_0.cs_bill_addr_sk as c1 from main.catalog_sales as ref_0 where ref_0.cs_ship_addr_sk is NULL limit 149) as subq_0 where subq_0.c1 is not NULL limit 136",65,136,71,0.318809914,4077100940,0
1621,"select subq_0.c1 as c0, subq_0.c6 as c1, subq_0.c7 as c2, cast(coalesce(subq_0.c3, subq_0.c1) as INTEGER) as c3, subq_0.c1 as c4, subq_0.c6 as c5 from (select ref_0.wr_net_loss as c0, ref_0.wr_return_amt as c1, ref_0.wr_returning_customer_sk as c2, 91 as c3, ref_0.wr_return_quantity as c4, case when 50 is not NULL then ref_0.wr_order_number else ref_0.wr_order_number end as c5, ref_0.wr_refunded_cdemo_sk as c6, ref_0.wr_refunded_cash as c7 from main.web_returns as ref_0 where ref_0.wr_reversed_charge is not NULL limit 123) as subq_0 where subq_0.c7 is NULL",0,123,123,15.165466073,444246947,0
